temperature,co2,time,humidity,motion,person_count,light
224,568,1513850864472949117,42,2,6,90
224,561,1513850924472336188,42,0,6,88
224,561,1513850984468803726,42,1,6,89
224,562,1513851044460901711,42,0,6,88
224,573,1513853504309628992,42,0,7,91
224,588,1513853804303641621,42,1,7,91
224,597,1513853864294326535,43,2,5,93
224,598,1513853924290305800,43,0,5,93
223,574,1513853984282452162,43,0,5,93
224,573,1513854044293548760,42,0,5,92
224,561,1513854104484177462,42,1,5,92
224,552,1513854164275303184,42,2,5,92
223,548,1513854284339128327,42,0,5,91
223,553,1513854344260960969,42,2,5,90
223,550,1513854404271187291,42,1,5,91
223,538,1513854464251781538,42,0,5,91
223,536,1513854524249895884,42,0,5,92
223,544,1513854584247602938,42,0,5,95
223,528,1513854644245215685,42,0,5,95
222,541,1513854704244576213,42,0,5,95
223,525,1513854764234330206,42,0,5,96
222,543,1513854824242078426,42,0,5,97
223,537,1513854884226767824,42,2,5,99
222,527,1513854944233193342,42,1,5,100
223,526,1513855004222014782,42,2,5,98
222,531,1513855064214524984,42,1,5,100
222,532,1513855124218294046,42,2,5,97
222,536,1513855184224424811,43,2,5,98
222,528,1513855244204104831,42,0,5,96
222,522,1513855304206523519,43,0,5,98
222,533,1513855364212491219,42,1,5,95
221,527,1513855424194737360,43,2,3,100
221,535,1513855484241435808,43,0,3,98
222,536,1513855544198496302,42,0,3,96
221,512,1513855604213959494,43,2,3,96
221,507,1513855664178630104,43,0,3,95
221,524,1513855724180356048,42,1,3,97
221,502,1513855784176897772,42,1,3,97
221,505,1513855844183791614,43,2,3,99
221,505,1513855904173031406,42,1,3,103
221,495,1513855964164244583,43,0,3,104
221,496,1513856024162851899,42,0,3,104
220,501,1513856084157679709,43,0,3,105
221,498,1513856144163459031,43,0,3,105
221,492,1513856204146021060,42,0,3,106
220,477,1513856264143576460,43,0,3,105
220,491,1513856324147205011,43,0,3,105
220,489,1513856384142774721,43,0,3,107
220,489,1513856444141169034,43,0,3,108
220,481,1513856504134761458,43,0,3,104
220,474,1513856624128765674,43,0,3,100
220,472,1513856684124594031,43,0,3,100
220,504,1513856744119426474,43,0,3,98
220,514,1513856804113356791,43,0,3,99
220,519,1513856924114070895,43,0,3,99
220,526,1513856984103865182,43,0,3,96
220,519,1513857044094605647,43,1,3,98
219,527,1513857104096789683,43,0,5,97
219,528,1513857164095670490,43,0,5,97
219,529,1513857224098626687,43,0,5,96
219,552,1513857404082552924,43,2,5,96
219,553,1513857464079461654,43,1,5,97
219,540,1513857524072043941,43,0,5,95
219,551,1513857584067579988,43,2,5,94
219,552,1513857644068086132,43,1,6,92
219,563,1513857704089637887,43,0,6,93
219,568,1513857764059899953,43,0,6,92
219,558,1513857824062040240,43,2,6,91
219,567,1513857884054783571,44,1,6,87
219,573,1513857944045696756,44,0,6,87
219,573,1513858004039949770,44,2,6,88
218,578,1513858064045909352,44,0,6,87
219,575,1513858124042568036,44,0,6,86
219,576,1513858184039330609,44,0,6,85
219,585,1513858244024849243,43,0,6,85
219,579,1513858304032009050,44,0,6,84
219,588,1513858424019346136,44,1,6,84
219,574,1513858484023001996,44,2,6,84
219,586,1513858544013103722,44,1,6,85
219,560,1513858604113350206,44,2,6,84
219,568,1513858664004273949,44,1,6,85
220,578,1513858724004905800,44,0,6,85
220,575,1513858783998669695,44,0,6,84
220,571,1513858844000218060,44,0,6,85
220,560,1513858903997757087,43,0,6,84
220,578,1513858963996397669,44,0,6,85
221,572,1513859023980066233,43,2,6,83
221,582,1513859143974259845,43,0,6,83
221,585,1513859203971711745,43,0,6,82
222,552,1513859263967803835,43,0,6,83
222,576,1513859383960259876,43,1,6,79
222,591,1513859503953238291,43,1,7,81
223,603,1513859563963849445,43,0,7,79
222,604,1513859624043606137,43,2,7,80
223,613,1513859683942974345,43,0,7,79
223,622,1513859743941924796,43,1,7,79
223,611,1513859803936347105,43,0,7,79
223,617,1513859863935942193,43,2,7,79
223,629,1513859923933507881,43,0,7,79
224,630,1513859983932229151,44,1,7,81
224,626,1513860043944190080,43,2,7,79
224,620,1513860103924846347,43,1,7,79
224,619,1513860163920336030,43,2,7,79
224,625,1513860223926035643,43,0,7,79
224,626,1513860283911616691,43,0,7,79
224,622,1513860343914201937,43,0,7,79
224,621,1513860403905747624,43,1,7,79
225,611,1513860463906248838,43,2,7,78
224,623,1513860523899114184,43,0,7,77
225,636,1513860583894172779,43,1,7,79
225,633,1513860643893950878,43,2,7,79
225,607,1513860703891738771,43,0,7,79
225,629,1513860763892712506,43,1,7,79
225,641,1513860823888525139,43,2,7,80
225,647,1513860883879250457,43,1,7,80
225,628,1513860943869941674,43,2,6,82
225,642,1513861003867903604,43,1,6,82
225,643,1513861063868087172,43,2,7,82
225,680,1513861123878952867,43,2,7,83
225,682,1513861183855607054,44,1,7,82
225,673,1513861243859864927,44,0,7,83
225,670,1513861303855225866,44,2,7,84
225,669,1513861363851894581,44,1,7,80
226,671,1513861423851590003,44,0,7,80
226,672,1513861483840932869,44,0,7,80
226,653,1513861543839251331,43,3,7,80
225,647,1513861603832174356,44,1,7,80
226,649,1513861663827336649,43,3,7,80
226,646,1513861723849151243,43,1,7,80
225,660,1513861783823874368,43,2,7,78
226,656,1513861843821990788,43,0,7,79
226,632,1513861903818936422,43,1,7,79
226,638,1513861963812736610,43,0,7,81
226,651,1513862023819869900,43,3,7,81
226,660,1513862083802007121,43,1,7,87
226,650,1513862143812179459,43,2,7,87
226,639,1513862203865280222,43,0,7,85
226,644,1513862263791169883,43,0,6,85
226,651,1513862323792630049,43,1,6,84
226,641,1513862383778939064,43,2,6,84
226,639,1513862443805792072,43,1,6,83
226,627,1513862503780310871,43,2,6,84
226,619,1513862623766757412,43,2,6,83
226,629,1513862683765870429,43,1,6,83
226,626,1513862743767867547,43,0,6,83
226,624,1513862803766481234,43,2,6,84
226,625,1513862863755170077,43,0,6,83
226,628,1513862923767916342,43,1,6,83
226,617,1513862983750210094,43,0,6,83
226,615,1513863043761783334,43,2,6,83
226,618,1513863103744094645,43,0,6,83
225,619,1513863163741319877,43,0,6,84
226,623,1513863223738231576,43,1,6,83
226,605,1513863283733611963,43,2,6,83
226,612,1513863343733904048,43,1,6,83
226,613,1513863403722624127,43,0,6,82
226,616,1513863463746386264,43,0,6,82
226,611,1513863523719156469,43,2,6,82
226,623,1513863583721392855,43,0,6,81
226,609,1513863643713431198,43,0,6,81
226,606,1513863703706663289,43,1,6,82
226,606,1513863763710516652,43,1,6,83
226,610,1513863823699555958,43,0,6,82
226,617,1513863883706992186,43,2,6,82
226,604,1513863943699369351,43,0,6,81
226,598,1513864003690401245,43,1,6,81
226,599,1513864063684016348,43,0,6,82
226,626,1513864123680164911,43,0,6,81
226,607,1513864183676858552,43,2,6,80
226,602,1513864243688466859,43,0,6,81
226,618,1513864303677832588,43,1,6,80
226,599,1513864363673292391,43,2,6,81
226,609,1513864423665583548,43,1,6,82
226,602,1513864483655869134,43,2,6,81
226,608,1513864543660111302,43,2,6,80
226,616,1513864603657924843,43,1,6,81
226,612,1513864663645175961,43,0,5,81
226,613,1513864723650777826,43,2,5,81
226,614,1513864783646410576,43,0,5,81
226,593,1513864843641335337,43,0,5,80
226,598,1513864903640588330,43,0,5,80
226,596,1513864963636083607,43,0,5,80
226,610,1513865023632612155,43,0,5,79
226,611,1513865083622926559,43,0,5,79
226,604,1513865143630676899,43,0,5,79
226,608,1513865203634470838,43,0,5,78
226,614,1513865263619174346,43,0,5,79
226,580,1513865323619824427,43,0,5,79
226,588,1513865383610561597,43,0,5,78
226,595,1513865443600247768,43,0,5,78
226,584,1513865503599333902,43,0,5,79
226,589,1513865563594900152,43,0,5,79
226,591,1513865623603683948,43,0,5,78
226,594,1513865743582456847,43,0,5,79
226,581,1513865803580674718,43,1,5,79
226,585,1513865863599479570,43,0,5,78
226,589,1513865923571155403,43,2,5,78
226,600,1513865983567567898,43,1,6,77
226,591,1513866043566117757,43,2,6,77
226,619,1513866103565204643,43,2,6,77
227,620,1513866163557871997,43,0,6,76
226,621,1513866223563169798,43,1,6,76
226,636,1513866283553709663,43,2,7,73
226,640,1513866343543812394,43,1,7,74
225,636,1513866403547028158,43,0,7,74
226,636,1513866463549041231,44,2,7,74
226,637,1513866523538173212,43,2,7,75
226,648,1513866583532067060,44,2,7,75
226,631,1513866643539631233,44,1,7,3
226,630,1513866703530651409,44,3,7,3
227,653,1513866763586556637,44,2,7,73
226,654,1513866823515916121,44,2,7,74
227,643,1513866883510971884,44,1,7,75
226,620,1513866943520038252,44,3,7,76
226,642,1513867003505901421,44,1,7,76
227,652,1513867063506960934,44,2,7,76
227,644,1513867123504022528,44,2,7,73
227,650,1513867183504526583,44,1,6,80
227,644,1513867243498976015,43,0,4,80
227,637,1513867303491548241,43,2,4,81
227,618,1513867363486872805,43,0,4,80
227,625,1513867423488640973,43,0,4,80
227,621,1513867483481898971,43,0,4,80
226,603,1513867543472423358,43,2,4,78
226,618,1513867603480310703,43,1,4,78
226,614,1513867663471698124,43,2,4,81
227,602,1513867723469727883,43,0,4,81
226,591,1513867783462875506,43,0,4,81
226,596,1513867843490872939,43,0,4,80
227,578,1513867903451150693,43,0,4,80
227,578,1513867963447996574,43,0,4,81
226,568,1513868023445760763,43,0,4,81
226,564,1513868083443415526,43,0,4,81
226,543,1513868143436400456,43,0,4,81
226,567,1513868203456008932,43,0,4,81
226,547,1513868263433990979,43,0,4,81
225,553,1513868323425721559,43,0,4,81
226,547,1513868383421162809,43,0,4,81
226,551,1513868443429039673,43,1,4,81
226,533,1513868503425678626,43,0,4,80
226,526,1513868563420299705,43,0,4,80
225,535,1513868623421013386,43,0,4,81
226,533,1513868683411477722,43,0,4,80
226,527,1513868743402718652,43,0,4,80
225,531,1513868863402248866,43,1,4,79
225,540,1513868923394502818,43,2,4,79
225,545,1513868983395195357,43,0,4,80
226,533,1513869043388740647,43,0,4,80
226,527,1513869103386311911,43,1,4,79
226,541,1513869163391972940,43,2,4,79
226,530,1513869223387146890,43,0,4,78
226,525,1513869283377846776,43,1,4,78
226,540,1513869343372089640,43,0,4,78
226,550,1513869403367965193,43,0,4,78
226,539,1513869463366632118,43,0,4,77
226,552,1513869523360650882,43,0,4,78
226,536,1513869583365623682,43,0,4,77
226,532,1513869643360161343,43,2,4,78
226,537,1513869703349044699,43,1,4,77
226,548,1513869763346747548,43,0,4,77
226,532,1513869823348487435,43,0,4,78
226,535,1513869883343856180,43,2,4,77
226,527,1513869943344818832,43,0,4,77
226,535,1513870003335181284,43,0,4,77
226,531,1513870063491675085,43,0,4,77
226,540,1513870123329560021,43,0,4,77
226,535,1513870183331346410,43,0,4,76
225,530,1513870243324150565,43,0,4,76
226,535,1513870303323511294,43,0,4,76
226,533,1513870363314119980,43,0,4,76
226,529,1513870423320281651,43,0,4,76
226,524,1513870483312238106,43,0,4,76
226,532,1513870543309672800,43,0,4,76
226,520,1513870603297345927,43,1,4,76
226,521,1513870663300094722,43,2,4,76
226,527,1513870723298426932,43,0,4,76
225,519,1513870783291350156,43,0,4,75
226,481,1513874023095393483,43,0,0,80
225,474,1513874083096012680,43,0,0,81
225,458,1513874143081867551,43,0,0,80
225,459,1513874203089201574,43,0,0,80
225,443,1513874263085772702,43,0,0,80
225,462,1513874323078977827,43,0,0,80
225,446,1513874383067330797,43,0,0,81
225,453,1513874443066618700,43,0,0,80
225,442,1513874503082572309,43,0,0,80
225,438,1513874563062841859,43,0,0,80
225,430,1513874623063081693,43,0,0,80
225,428,1513874683058080690,43,0,0,80
225,426,1513874743052180065,43,0,0,80
225,430,1513874803052822443,43,0,0,81
225,428,1513874863044895646,43,0,0,80
224,413,1513874923045419002,43,0,0,80
224,429,1513874983038146651,43,0,0,80
225,434,1513875043040912248,43,0,0,80
225,426,1513875103028490190,43,0,0,80
225,435,1513875163040037621,43,0,0,80
225,418,1513875223058135179,43,0,0,80
225,410,1513875283025412045,43,0,0,80
224,430,1513875343037822803,43,0,0,80
224,414,1513875403012813139,43,0,0,80
224,417,1513875463012621435,43,0,0,80
225,422,1513875523004242068,43,0,0,80
224,430,1513875583000500284,43,0,0,81
225,419,1513875643003306404,43,0,0,81
225,415,1513875702999171742,43,0,0,80
225,414,1513875762998088893,43,0,0,80
225,402,1513875822990175274,43,0,0,80
224,408,1513875882990532039,43,0,0,81
224,412,1513875942988188148,43,0,0,80
224,418,1513876002983386911,43,0,0,80
224,423,1513876062980585249,43,0,0,80
224,414,1513876122989594004,43,0,0,81
224,415,1513876182966692025,43,0,0,80
224,407,1513876243010379705,43,0,0,80
224,414,1513876302962973532,43,0,0,80
224,421,1513876362953495897,43,0,0,80
224,417,1513876422954931922,43,0,0,80
224,405,1513876482953646554,43,0,0,80
224,418,1513876542946916137,43,0,0,80
223,413,1513876602939879666,43,0,0,80
223,414,1513876662945833337,43,0,0,80
223,412,1513876722936329277,43,0,0,80
224,419,1513876782929266189,43,0,0,80
224,407,1513876842927626511,43,0,0,80
223,421,1513876902922839962,43,0,0,80
223,423,1513876962924896051,43,0,0,80
223,412,1513877022914393592,43,0,0,80
223,412,1513877082919737820,43,0,0,80
222,409,1513877142910686365,43,0,0,80
222,415,1513877202909241067,43,0,0,80
223,412,1513877262915332494,43,0,0,81
223,405,1513877322904619315,43,0,0,80
223,406,1513877382896114313,43,0,0,80
223,422,1513877442907755760,43,0,0,81
223,411,1513877502886861261,43,0,0,80
223,419,1513877562883576658,43,0,0,80
214,395,1513930119774675374,45,0,1,78
214,395,1513930179772446173,45,3,1,78
214,413,1513930239775494825,45,0,1,78
214,405,1513930299772057224,45,0,1,78
214,412,1513930359762736468,45,0,1,78
214,409,1513930419754461664,45,0,1,78
214,399,1513930479754212774,45,0,1,78
214,411,1513930539751431630,45,0,1,78
214,417,1513930599799209349,45,0,1,78
214,404,1513930659746701154,45,0,1,78
214,421,1513930719756230967,45,0,1,78
214,408,1513930779739958130,45,0,1,78
215,402,1513930839735573968,45,0,1,77
215,403,1513930899737559335,45,0,1,78
215,399,1513930959729009562,45,0,1,78
214,408,1513931019724796142,45,0,1,78
215,406,1513931079723515017,45,0,1,77
214,402,1513931139718720833,45,0,1,78
215,414,1513931319708968241,45,0,1,78
214,408,1513931379703674201,45,0,1,78
215,412,1513931439697351349,45,0,1,78
215,426,1513931499693653738,45,0,1,78
214,398,1513931559693612433,45,0,1,79
215,415,1513931619682538669,45,0,1,79
215,421,1513931679682265475,45,0,1,79
215,412,1513931739692517444,45,0,1,80
215,417,1513931799697763234,45,0,1,80
215,415,1513931859683624497,45,0,1,80
215,415,1513931919668013624,45,0,1,81
215,411,1513931979662701679,45,0,1,81
215,412,1513932039668567960,45,0,1,82
215,411,1513932159674401697,45,1,1,77
215,429,1513932219654931046,45,1,1,78
215,442,1513932279641022499,46,0,1,78
215,443,1513932339648405987,46,0,1,80
215,444,1513932399642082132,46,0,1,82
215,427,1513932459640249889,45,2,1,82
216,436,1513932519632701346,46,0,1,82
215,453,1513932579644823752,46,0,1,82
216,446,1513932699626384930,46,0,1,83
216,445,1513932759616542090,46,0,1,83
216,450,1513932819622282246,46,0,1,84
216,445,1513932879612088673,46,0,1,84
216,455,1513932939603031458,46,0,1,85
216,453,1513932999602417649,46,0,1,86
216,445,1513933059600152934,46,0,1,85
216,450,1513933119601267314,45,0,1,84
216,448,1513933179594923036,46,0,1,85
216,452,1513933239592141258,45,0,1,84
216,444,1513933299588670292,45,1,1,84
216,450,1513933359588728561,45,0,1,84
216,443,1513933419584476512,45,0,1,85
216,447,1513933479583118099,45,0,1,85
216,436,1513933539587754932,45,0,1,85
216,448,1513933599571326325,45,2,1,85
216,439,1513933899547758692,45,0,2,86
216,453,1513933959550327127,45,0,2,88
217,442,1513934019557323496,45,0,2,88
216,443,1513934079540215650,45,2,2,86
216,464,1513934139544022998,45,0,2,86
216,462,1513934199538876269,45,0,2,87
216,454,1513934259532746753,45,0,2,88
216,454,1513934319529250230,45,0,2,88
217,470,1513934379531057048,45,0,2,90
217,453,1513934439527180350,45,0,2,94
216,468,1513934499522552704,45,0,2,96
217,454,1513934559511161713,45,0,2,98
216,461,1513934619506768250,45,0,2,95
217,462,1513934679508311224,45,0,2,93
217,450,1513934739497109276,45,0,2,90
217,452,1513934799504472423,45,0,2,89
217,460,1513934859502995035,45,0,2,90
217,461,1513934919495097833,45,0,2,91
217,459,1513934979489980581,45,0,2,92
217,451,1513935039491120484,45,0,2,91
217,436,1513935099477705873,45,0,2,91
217,449,1513935159475830244,45,0,2,92
217,461,1513935219488167407,45,0,2,91
217,456,1513935279473665206,45,0,2,91
217,455,1513935339469962815,45,0,2,92
217,456,1513935399468982312,45,0,2,92
217,450,1513935459462754737,45,0,2,92
217,453,1513935519453333583,45,0,2,91
217,453,1513935579451273411,45,0,2,91
217,456,1513935639455533182,45,0,2,91
217,464,1513935699445465632,45,0,2,89
217,466,1513935759447473044,45,1,2,89
217,468,1513935819442229968,45,2,2,80
217,471,1513935879434887311,45,0,2,81
218,454,1513935939437073468,45,1,2,80
218,465,1513935999429505204,45,1,1,83
217,463,1513936059430660170,45,0,1,83
217,469,1513936119417960764,45,3,1,89
217,464,1513936179415764237,45,1,1,89
218,469,1513936299466027628,45,0,1,90
218,454,1513936359414296437,45,2,1,89
218,473,1513936419402194900,45,0,1,90
218,476,1513936479402070935,45,0,1,90
218,467,1513936539402036052,45,0,1,91
218,473,1513936599396176507,45,0,1,94
218,463,1513936659396952035,45,0,1,91
218,463,1513936719387003660,45,0,1,90
218,449,1513936779392916502,45,1,1,88
218,472,1513936839387521082,45,0,1,87
218,474,1513936899390745620,45,0,1,87
218,459,1513936959377173522,45,0,1,88
218,463,1513937019374361827,45,0,1,88
218,484,1513937079362657831,45,0,1,88
218,470,1513937139361372510,45,0,1,88
218,477,1513937199362956929,45,0,1,89
218,468,1513937499367119244,45,0,1,92
218,468,1513937559333931931,45,0,1,98
218,467,1513937619333271893,45,2,1,97
218,454,1513937679351590659,45,0,1,96
218,467,1513937739326458629,45,0,1,94
218,465,1513937799322353144,45,0,1,94
218,456,1513937859327851780,45,0,1,94
218,461,1513937919309444949,45,0,1,95
218,473,1513937979310147727,45,0,1,96
218,460,1513938039306735968,45,0,1,95
218,459,1513938159349355463,45,0,1,98
219,464,1513938219298377614,45,0,1,101
219,465,1513938279299860986,45,1,1,99
219,476,1513938399290527008,45,2,1,97
219,456,1513938459287040843,45,0,1,94
219,459,1513938519279410742,45,0,1,95
219,448,1513938579275610750,45,0,1,92
219,468,1513938639277235975,45,0,1,92
219,458,1513938699266334994,45,0,1,93
219,456,1513938759266044539,45,0,1,94
219,461,1513938879260134187,45,0,1,91
218,460,1513938999248231711,45,0,1,90
219,462,1513939059254376516,44,0,1,87
220,445,1513939119254128277,44,0,1,86
220,427,1513939179246954579,44,0,1,87
220,420,1513939239240163699,44,2,1,86
222,426,1513939299234069835,44,0,1,85
222,425,1513939359235603892,44,1,1,84
224,427,1513939479224745953,43,0,1,84
224,433,1513940739147784676,43,2,5,82
223,429,1513940799148730246,43,1,5,82
222,434,1513940859139038896,43,0,5,81
223,435,1513940919140257141,44,0,5,81
221,437,1513940979140659509,44,2,5,81
221,429,1513941039135723722,44,0,5,82
221,442,1513941099132759625,44,1,5,83
220,433,1513941159131214999,44,2,5,83
219,445,1513941219121147399,44,1,5,83
